smoothing,threshold,merge_gap_sec,min_duration_sec,min_windows,confidence_density,global_mpp,avg_event_f1,std_event_f1,fold_count
15,0.6,30,10,3,0.2,0.3,0.4074,0.1833,3
15,0.6,30,10,3,0.2,0.4,0.4074,0.1833,3
15,0.6,30,10,3,0.2,0.5,0.4074,0.1833,3
15,0.6,30,10,3,0.2,0.6,0.4074,0.1833,3
15,0.6,30,10,5,0.0,0.3,0.4074,0.1833,3
15,0.6,30,10,5,0.0,0.4,0.4074,0.1833,3
15,0.6,30,10,5,0.0,0.5,0.4074,0.1833,3
15,0.6,30,10,5,0.0,0.6,0.4074,0.1833,3
15,0.6,30,10,5,0.1,0.3,0.4074,0.1833,3
15,0.6,30,10,5,0.1,0.4,0.4074,0.1833,3
15,0.6,30,10,5,0.1,0.5,0.4074,0.1833,3
15,0.6,30,10,5,0.1,0.6,0.4074,0.1833,3
15,0.6,30,10,2,0.2,0.6,0.4074,0.1833,3
15,0.6,30,10,3,0.0,0.3,0.4074,0.1833,3
15,0.6,30,10,3,0.0,0.4,0.4074,0.1833,3
15,0.6,30,10,3,0.0,0.5,0.4074,0.1833,3
15,0.6,30,10,3,0.0,0.6,0.4074,0.1833,3
15,0.6,30,10,3,0.1,0.3,0.4074,0.1833,3
15,0.6,30,10,3,0.1,0.4,0.4074,0.1833,3
15,0.6,30,10,3,0.1,0.5,0.4074,0.1833,3
15,0.6,45,10,5,0.1,0.6,0.4074,0.1833,3
15,0.6,45,10,5,0.2,0.3,0.4074,0.1833,3
15,0.6,45,10,5,0.2,0.4,0.4074,0.1833,3
15,0.6,45,10,5,0.2,0.5,0.4074,0.1833,3
15,0.6,45,10,5,0.2,0.6,0.4074,0.1833,3
15,0.6,45,10,2,0.0,0.3,0.4074,0.1833,3
15,0.6,45,10,2,0.0,0.4,0.4074,0.1833,3
15,0.6,45,10,2,0.0,0.5,0.4074,0.1833,3
15,0.6,45,10,2,0.0,0.6,0.4074,0.1833,3
15,0.6,45,10,2,0.1,0.3,0.4074,0.1833,3
15,0.6,45,10,2,0.1,0.4,0.4074,0.1833,3
15,0.6,45,10,2,0.1,0.5,0.4074,0.1833,3
15,0.6,45,10,2,0.1,0.6,0.4074,0.1833,3
15,0.6,45,10,2,0.2,0.3,0.4074,0.1833,3
15,0.6,45,10,2,0.2,0.4,0.4074,0.1833,3
15,0.6,45,10,2,0.2,0.5,0.4074,0.1833,3
15,0.6,45,10,3,0.2,0.3,0.4074,0.1833,3
15,0.6,45,10,3,0.2,0.4,0.4074,0.1833,3
15,0.6,45,10,3,0.2,0.5,0.4074,0.1833,3
15,0.6,45,10,3,0.2,0.6,0.4074,0.1833,3
15,0.6,45,10,5,0.0,0.3,0.4074,0.1833,3
15,0.6,45,10,5,0.0,0.4,0.4074,0.1833,3
15,0.6,30,10,2,0.0,0.3,0.4074,0.1833,3
15,0.6,30,10,2,0.0,0.4,0.4074,0.1833,3
15,0.6,30,10,2,0.0,0.5,0.4074,0.1833,3
15,0.6,30,10,2,0.0,0.6,0.4074,0.1833,3
15,0.6,30,10,2,0.1,0.3,0.4074,0.1833,3
15,0.6,30,10,2,0.1,0.4,0.4074,0.1833,3
15,0.6,30,10,2,0.1,0.5,0.4074,0.1833,3
15,0.6,30,10,2,0.1,0.6,0.4074,0.1833,3
15,0.6,30,10,2,0.2,0.3,0.4074,0.1833,3
15,0.6,30,10,2,0.2,0.4,0.4074,0.1833,3
15,0.6,30,10,2,0.2,0.5,0.4074,0.1833,3
15,0.6,90,10,2,0.0,0.4,0.4074,0.1833,3
15,0.6,45,10,5,0.0,0.5,0.4074,0.1833,3
15,0.6,90,10,2,0.0,0.6,0.4074,0.1833,3
15,0.6,90,10,2,0.1,0.3,0.4074,0.1833,3
15,0.6,90,10,2,0.1,0.4,0.4074,0.1833,3
15,0.6,90,10,2,0.1,0.5,0.4074,0.1833,3
15,0.6,90,10,2,0.1,0.6,0.4074,0.1833,3
15,0.6,90,10,2,0.2,0.3,0.4074,0.1833,3
15,0.6,90,10,2,0.2,0.4,0.4074,0.1833,3
15,0.6,90,10,2,0.2,0.5,0.4074,0.1833,3
15,0.6,90,10,2,0.2,0.6,0.4074,0.1833,3
15,0.6,90,10,3,0.0,0.3,0.4074,0.1833,3
15,0.6,90,10,3,0.0,0.4,0.4074,0.1833,3
15,0.6,90,10,3,0.0,0.5,0.4074,0.1833,3
15,0.6,90,10,3,0.0,0.6,0.4074,0.1833,3
15,0.6,90,10,3,0.1,0.3,0.4074,0.1833,3
15,0.6,90,10,3,0.1,0.4,0.4074,0.1833,3
15,0.6,90,10,2,0.0,0.3,0.4074,0.1833,3
15,0.6,90,10,2,0.0,0.5,0.4074,0.1833,3
15,0.6,45,10,5,0.0,0.6,0.4074,0.1833,3
15,0.6,45,10,5,0.1,0.3,0.4074,0.1833,3
15,0.6,45,10,5,0.1,0.4,0.4074,0.1833,3
15,0.6,45,10,5,0.1,0.5,0.4074,0.1833,3
15,0.6,45,10,3,0.0,0.3,0.4074,0.1833,3
15,0.6,45,10,3,0.0,0.4,0.4074,0.1833,3
15,0.6,45,10,3,0.0,0.5,0.4074,0.1833,3
15,0.6,45,10,3,0.0,0.6,0.4074,0.1833,3
15,0.6,90,10,3,0.2,0.4,0.4074,0.1833,3
15,0.6,90,10,3,0.2,0.5,0.4074,0.1833,3
15,0.6,90,10,3,0.2,0.6,0.4074,0.1833,3
15,0.6,90,10,5,0.0,0.3,0.4074,0.1833,3
15,0.6,90,10,5,0.0,0.4,0.4074,0.1833,3
15,0.6,90,10,5,0.0,0.5,0.4074,0.1833,3
15,0.6,90,10,5,0.0,0.6,0.4074,0.1833,3
15,0.6,90,10,5,0.1,0.3,0.4074,0.1833,3
15,0.6,90,10,5,0.1,0.4,0.4074,0.1833,3
15,0.6,90,10,5,0.1,0.5,0.4074,0.1833,3
15,0.6,90,10,5,0.1,0.6,0.4074,0.1833,3
15,0.6,90,10,5,0.2,0.3,0.4074,0.1833,3
15,0.6,90,10,5,0.2,0.4,0.4074,0.1833,3
15,0.6,90,10,5,0.2,0.5,0.4074,0.1833,3
15,0.6,45,10,3,0.1,0.3,0.4074,0.1833,3
15,0.6,45,10,3,0.1,0.4,0.4074,0.1833,3
15,0.6,45,10,3,0.1,0.5,0.4074,0.1833,3
15,0.6,45,10,3,0.1,0.6,0.4074,0.1833,3
15,0.6,90,20,5,0.0,0.7,0.4072,0.203,3
15,0.6,90,20,5,0.1,0.7,0.4072,0.203,3
15,0.6,20,20,2,0.1,0.7,0.4072,0.203,3
15,0.6,20,20,3,0.0,0.7,0.4072,0.203,3
15,0.6,20,20,3,0.1,0.7,0.4072,0.203,3
15,0.6,90,20,2,0.0,0.7,0.4072,0.203,3
15,0.6,90,20,2,0.1,0.7,0.4072,0.203,3
15,0.6,90,20,2,0.2,0.7,0.4072,0.203,3
15,0.6,60,20,5,0.1,0.7,0.4072,0.203,3
15,0.6,60,20,5,0.2,0.7,0.4072,0.203,3
15,0.6,60,20,3,0.1,0.7,0.4072,0.203,3
15,0.6,60,20,3,0.2,0.7,0.4072,0.203,3
15,0.6,60,20,5,0.0,0.7,0.4072,0.203,3
15,0.6,20,20,5,0.0,0.7,0.4072,0.203,3
15,0.6,20,20,5,0.1,0.7,0.4072,0.203,3
15,0.6,20,20,5,0.2,0.7,0.4072,0.203,3
15,0.6,60,20,2,0.2,0.7,0.4072,0.203,3
15,0.6,60,20,3,0.0,0.7,0.4072,0.203,3
15,0.6,60,20,2,0.0,0.7,0.4072,0.203,3
15,0.6,60,20,2,0.1,0.7,0.4072,0.203,3
15,0.6,30,20,2,0.0,0.7,0.4072,0.203,3
15,0.6,45,20,5,0.1,0.7,0.4072,0.203,3
15,0.6,45,20,5,0.2,0.7,0.4072,0.203,3
15,0.6,45,20,3,0.1,0.7,0.4072,0.203,3
15,0.6,45,20,3,0.2,0.7,0.4072,0.203,3
15,0.6,45,20,5,0.0,0.7,0.4072,0.203,3
15,0.6,45,20,2,0.1,0.7,0.4072,0.203,3
15,0.6,45,20,2,0.2,0.7,0.4072,0.203,3
15,0.6,45,20,3,0.0,0.7,0.4072,0.203,3
15,0.6,30,20,2,0.1,0.7,0.4072,0.203,3
15,0.6,30,20,2,0.2,0.7,0.4072,0.203,3
15,0.6,30,20,3,0.0,0.7,0.4072,0.203,3
15,0.6,30,20,3,0.1,0.7,0.4072,0.203,3
15,0.6,45,20,2,0.0,0.7,0.4072,0.203,3
15,0.6,30,20,3,0.2,0.7,0.4072,0.203,3
15,0.6,30,20,5,0.0,0.7,0.4072,0.203,3
15,0.6,30,20,5,0.1,0.7,0.4072,0.203,3
15,0.6,30,20,5,0.2,0.7,0.4072,0.203,3
15,0.6,90,20,5,0.2,0.7,0.4072,0.203,3
15,0.6,20,20,2,0.2,0.7,0.4072,0.203,3
15,0.6,20,20,2,0.0,0.7,0.4072,0.203,3
15,0.6,20,20,3,0.2,0.7,0.4072,0.203,3
15,0.6,90,20,3,0.0,0.7,0.4072,0.203,3
15,0.6,90,20,3,0.1,0.7,0.4072,0.203,3
15,0.6,90,20,3,0.2,0.7,0.4072,0.203,3
11,0.4,30,30,3,0.1,0.3,0.4061,0.1502,3
11,0.4,30,30,5,0.0,0.3,0.4061,0.1502,3
11,0.4,30,30,5,0.0,0.4,0.4061,0.1502,3
11,0.4,30,30,3,0.1,0.4,0.4061,0.1502,3
11,0.4,30,30,2,0.0,0.3,0.4061,0.1502,3
11,0.4,30,30,2,0.0,0.4,0.4061,0.1502,3
11,0.4,30,30,5,0.1,0.3,0.4061,0.1502,3
7,0.6,90,30,3,0.2,0.5,0.4061,0.1712,3
7,0.6,90,30,3,0.2,0.4,0.4061,0.1712,3
7,0.6,90,30,3,0.2,0.7,0.4061,0.1712,3
7,0.6,90,30,3,0.2,0.6,0.4061,0.1712,3
7,0.6,90,30,5,0.2,0.7,0.4061,0.1712,3
7,0.6,90,30,3,0.2,0.3,0.4061,0.1712,3
7,0.6,90,30,5,0.2,0.5,0.4061,0.1712,3
7,0.6,90,30,5,0.2,0.6,0.4061,0.1712,3
7,0.6,90,30,5,0.2,0.4,0.4061,0.1712,3
7,0.6,90,30,5,0.2,0.3,0.4061,0.1712,3
11,0.4,30,30,2,0.1,0.4,0.4061,0.1502,3
11,0.4,30,30,3,0.0,0.3,0.4061,0.1502,3
11,0.4,30,30,2,0.1,0.3,0.4061,0.1502,3
7,0.6,90,30,2,0.2,0.5,0.4061,0.1712,3
11,0.4,30,30,5,0.1,0.4,0.4061,0.1502,3
7,0.6,90,30,2,0.2,0.7,0.4061,0.1712,3
7,0.6,90,30,2,0.2,0.6,0.4061,0.1712,3
7,0.6,90,30,2,0.2,0.3,0.4061,0.1712,3
7,0.6,90,30,2,0.2,0.4,0.4061,0.1712,3
11,0.4,30,30,3,0.0,0.4,0.4061,0.1502,3
15,0.5,20,30,2,0.2,0.7,0.4057,0.2131,3
15,0.5,20,30,2,0.0,0.7,0.4057,0.2131,3
15,0.5,20,30,3,0.1,0.7,0.4057,0.2131,3
15,0.5,20,30,3,0.2,0.7,0.4057,0.2131,3
15,0.5,30,30,2,0.2,0.7,0.4057,0.2131,3
15,0.5,90,30,5,0.2,0.7,0.4057,0.2131,3
15,0.5,90,30,3,0.2,0.7,0.4057,0.2131,3
15,0.5,20,30,5,0.0,0.7,0.4057,0.2131,3
15,0.5,45,30,3,0.2,0.7,0.4057,0.2131,3
15,0.5,45,30,2,0.2,0.7,0.4057,0.2131,3
15,0.5,45,30,5,0.2,0.7,0.4057,0.2131,3
15,0.5,20,30,5,0.2,0.7,0.4057,0.2131,3
15,0.5,60,30,3,0.2,0.7,0.4057,0.2131,3
15,0.5,60,30,2,0.1,0.7,0.4057,0.2131,3
15,0.5,60,30,2,0.2,0.7,0.4057,0.2131,3
15,0.5,30,30,3,0.0,0.7,0.4057,0.2131,3
15,0.5,90,30,2,0.2,0.7,0.4057,0.2131,3
15,0.5,90,30,3,0.0,0.7,0.4057,0.2131,3
15,0.5,30,30,3,0.1,0.7,0.4057,0.2131,3
15,0.5,30,30,2,0.0,0.7,0.4057,0.2131,3
15,0.5,30,30,2,0.1,0.7,0.4057,0.2131,3
15,0.5,30,30,5,0.1,0.7,0.4057,0.2131,3
15,0.5,90,30,5,0.0,0.7,0.4057,0.2131,3
15,0.5,30,30,3,0.2,0.7,0.4057,0.2131,3
15,0.5,45,30,2,0.1,0.7,0.4057,0.2131,3
15,0.5,45,30,5,0.0,0.7,0.4057,0.2131,3
15,0.5,45,30,5,0.1,0.7,0.4057,0.2131,3
15,0.5,60,30,5,0.2,0.7,0.4057,0.2131,3
15,0.5,60,30,3,0.1,0.7,0.4057,0.2131,3
15,0.5,60,30,3,0.0,0.7,0.4057,0.2131,3
15,0.5,20,30,3,0.0,0.7,0.4057,0.2131,3
15,0.5,20,30,5,0.1,0.7,0.4057,0.2131,3
15,0.5,45,30,3,0.0,0.7,0.4057,0.2131,3
15,0.5,60,30,5,0.0,0.7,0.4057,0.2131,3
15,0.5,90,30,3,0.1,0.7,0.4057,0.2131,3
15,0.5,90,30,5,0.1,0.7,0.4057,0.2131,3
15,0.5,30,30,5,0.2,0.7,0.4057,0.2131,3
15,0.5,20,30,2,0.1,0.7,0.4057,0.2131,3
15,0.5,30,30,5,0.0,0.7,0.4057,0.2131,3
15,0.5,60,30,2,0.0,0.7,0.4057,0.2131,3
15,0.5,60,30,5,0.1,0.7,0.4057,0.2131,3
15,0.5,90,30,2,0.1,0.7,0.4057,0.2131,3
15,0.5,45,30,3,0.1,0.7,0.4057,0.2131,3
15,0.5,45,30,2,0.0,0.7,0.4057,0.2131,3
15,0.5,90,30,2,0.0,0.7,0.4057,0.2131,3
5,0.6,45,30,5,0.1,0.5,0.4027,0.1561,3
5,0.6,45,30,5,0.1,0.6,0.4027,0.1561,3
5,0.6,45,30,5,0.1,0.7,0.4027,0.1561,3
5,0.6,45,30,3,0.1,0.3,0.4027,0.1561,3
5,0.6,45,30,2,0.0,0.7,0.4027,0.1561,3
5,0.6,45,30,2,0.1,0.3,0.4027,0.1561,3
5,0.6,45,30,2,0.1,0.4,0.4027,0.1561,3
5,0.6,45,30,3,0.0,0.7,0.4027,0.1561,3
5,0.6,45,30,3,0.1,0.7,0.4027,0.1561,3
5,0.6,45,30,5,0.0,0.7,0.4027,0.1561,3
5,0.6,45,30,5,0.1,0.3,0.4027,0.1561,3
5,0.6,45,30,5,0.1,0.4,0.4027,0.1561,3
5,0.6,90,30,3,0.1,0.7,0.4027,0.1561,3
5,0.6,90,30,5,0.0,0.3,0.4027,0.1561,3
5,0.6,90,30,3,0.1,0.5,0.4027,0.1561,3
5,0.6,90,30,3,0.0,0.6,0.4027,0.1561,3
5,0.6,90,30,3,0.0,0.7,0.4027,0.1561,3
5,0.6,90,30,3,0.1,0.6,0.4027,0.1561,3
5,0.6,90,30,3,0.1,0.4,0.4027,0.1561,3
5,0.6,90,30,5,0.1,0.4,0.4027,0.1561,3
5,0.6,90,30,5,0.1,0.3,0.4027,0.1561,3
5,0.6,90,30,5,0.0,0.5,0.4027,0.1561,3
5,0.6,90,30,5,0.0,0.4,0.4027,0.1561,3
5,0.6,90,30,2,0.1,0.3,0.4027,0.1561,3
5,0.6,90,30,5,0.0,0.6,0.4027,0.1561,3
5,0.6,90,30,3,0.1,0.3,0.4027,0.1561,3
5,0.6,90,30,3,0.0,0.3,0.4027,0.1561,3
5,0.6,90,30,5,0.1,0.5,0.4027,0.1561,3
5,0.6,90,30,2,0.1,0.7,0.4027,0.1561,3
5,0.6,90,30,2,0.1,0.5,0.4027,0.1561,3
5,0.6,90,30,5,0.1,0.6,0.4027,0.1561,3
5,0.6,90,30,2,0.0,0.4,0.4027,0.1561,3
5,0.6,90,30,5,0.1,0.7,0.4027,0.1561,3
5,0.6,90,30,3,0.0,0.4,0.4027,0.1561,3
5,0.6,90,30,2,0.0,0.3,0.4027,0.1561,3
5,0.6,90,30,2,0.0,0.7,0.4027,0.1561,3
5,0.6,90,30,2,0.0,0.6,0.4027,0.1561,3
5,0.6,90,30,2,0.0,0.5,0.4027,0.1561,3
5,0.6,90,30,2,0.1,0.4,0.4027,0.1561,3
5,0.6,90,30,5,0.0,0.7,0.4027,0.1561,3
5,0.6,90,30,3,0.0,0.5,0.4027,0.1561,3
5,0.6,90,30,2,0.1,0.6,0.4027,0.1561,3
5,0.6,45,30,2,0.1,0.7,0.4027,0.1561,3
5,0.6,45,30,3,0.1,0.5,0.4027,0.1561,3
5,0.6,45,30,3,0.1,0.4,0.4027,0.1561,3
5,0.6,45,30,2,0.1,0.5,0.4027,0.1561,3
5,0.6,45,30,2,0.1,0.6,0.4027,0.1561,3
5,0.6,45,30,3,0.1,0.6,0.4027,0.1561,3
7,0.4,30,30,3,0.1,0.4,0.3983,0.1445,3
7,0.4,30,30,3,0.0,0.4,0.3983,0.1445,3
7,0.4,30,30,3,0.1,0.3,0.3983,0.1445,3
7,0.4,30,30,2,0.0,0.3,0.3983,0.1445,3
7,0.4,30,30,2,0.1,0.3,0.3983,0.1445,3
7,0.4,30,30,2,0.1,0.4,0.3983,0.1445,3
7,0.4,30,30,2,0.1,0.5,0.3983,0.1445,3
7,0.4,30,30,2,0.2,0.3,0.3983,0.1445,3
7,0.4,30,30,2,0.2,0.4,0.3983,0.1445,3
7,0.4,30,30,2,0.2,0.5,0.3983,0.1445,3
7,0.4,30,30,3,0.0,0.3,0.3983,0.1445,3
7,0.4,30,30,3,0.2,0.5,0.3983,0.1445,3
7,0.4,30,30,5,0.0,0.3,0.3983,0.1445,3
7,0.4,30,30,3,0.2,0.3,0.3983,0.1445,3
7,0.4,30,30,3,0.2,0.4,0.3983,0.1445,3
7,0.4,30,30,3,0.1,0.5,0.3983,0.1445,3
7,0.4,30,30,5,0.2,0.4,0.3983,0.1445,3
7,0.4,30,30,5,0.2,0.5,0.3983,0.1445,3
7,0.4,30,30,2,0.0,0.4,0.3983,0.1445,3
7,0.4,30,30,5,0.0,0.4,0.3983,0.1445,3
7,0.4,30,30,2,0.0,0.5,0.3983,0.1445,3
7,0.4,30,30,5,0.2,0.3,0.3983,0.1445,3
7,0.4,30,30,5,0.1,0.5,0.3983,0.1445,3
7,0.4,30,30,5,0.1,0.4,0.3983,0.1445,3
7,0.4,30,30,5,0.1,0.3,0.3983,0.1445,3
7,0.4,30,30,5,0.0,0.5,0.3983,0.1445,3
7,0.4,30,30,3,0.0,0.5,0.3983,0.1445,3
15,0.6,20,20,2,0.1,0.6,0.3959,0.1926,3
15,0.6,20,20,2,0.0,0.4,0.3959,0.1926,3
15,0.6,20,20,3,0.0,0.4,0.3959,0.1926,3
15,0.6,20,20,2,0.0,0.5,0.3959,0.1926,3
15,0.6,20,20,3,0.0,0.5,0.3959,0.1926,3
15,0.6,20,20,3,0.0,0.3,0.3959,0.1926,3
15,0.6,20,20,5,0.1,0.5,0.3959,0.1926,3
15,0.6,20,20,5,0.1,0.6,0.3959,0.1926,3
15,0.6,20,20,2,0.2,0.6,0.3959,0.1926,3
15,0.6,20,20,2,0.2,0.5,0.3959,0.1926,3
15,0.6,20,20,3,0.1,0.5,0.3959,0.1926,3
15,0.6,20,20,3,0.1,0.6,0.3959,0.1926,3
15,0.6,20,20,3,0.2,0.5,0.3959,0.1926,3
15,0.6,20,20,3,0.2,0.6,0.3959,0.1926,3
15,0.6,20,20,3,0.0,0.6,0.3959,0.1926,3
15,0.6,20,20,2,0.0,0.6,0.3959,0.1926,3
15,0.6,20,20,2,0.1,0.5,0.3959,0.1926,3
15,0.6,20,20,2,0.0,0.3,0.3959,0.1926,3
15,0.6,20,20,2,0.2,0.4,0.3959,0.1926,3
15,0.6,20,20,2,0.2,0.3,0.3959,0.1926,3
15,0.6,20,20,3,0.1,0.3,0.3959,0.1926,3
15,0.6,20,20,3,0.1,0.4,0.3959,0.1926,3
15,0.6,20,20,2,0.1,0.3,0.3959,0.1926,3
15,0.6,20,20,2,0.1,0.4,0.3959,0.1926,3
15,0.6,20,20,5,0.2,0.3,0.3959,0.1926,3
15,0.6,20,20,5,0.2,0.4,0.3959,0.1926,3
15,0.6,20,20,3,0.2,0.3,0.3959,0.1926,3
15,0.6,20,20,3,0.2,0.4,0.3959,0.1926,3
15,0.6,20,20,5,0.0,0.4,0.3959,0.1926,3
15,0.6,20,20,5,0.0,0.3,0.3959,0.1926,3
15,0.6,20,20,5,0.0,0.6,0.3959,0.1926,3
15,0.6,20,20,5,0.0,0.5,0.3959,0.1926,3
15,0.6,20,20,5,0.1,0.3,0.3959,0.1926,3
15,0.6,20,20,5,0.1,0.4,0.3959,0.1926,3
15,0.6,20,20,5,0.2,0.5,0.3959,0.1926,3
15,0.6,20,20,5,0.2,0.6,0.3959,0.1926,3
5,0.6,60,30,3,0.1,0.3,0.3936,0.1486,3
5,0.6,45,30,5,0.0,0.6,0.3936,0.1486,3
5,0.6,45,30,2,0.0,0.4,0.3936,0.1486,3
5,0.6,45,30,3,0.0,0.5,0.3936,0.1486,3
5,0.6,60,30,3,0.0,0.5,0.3936,0.1486,3
5,0.6,60,30,2,0.1,0.7,0.3936,0.1486,3
5,0.6,60,30,3,0.0,0.3,0.3936,0.1486,3
5,0.6,60,30,2,0.1,0.5,0.3936,0.1486,3
5,0.6,60,30,2,0.0,0.4,0.3936,0.1486,3
5,0.6,60,30,2,0.0,0.5,0.3936,0.1486,3
5,0.6,60,30,3,0.0,0.4,0.3936,0.1486,3
5,0.6,60,30,5,0.0,0.6,0.3936,0.1486,3
5,0.6,60,30,5,0.0,0.7,0.3936,0.1486,3
5,0.6,60,30,5,0.1,0.3,0.3936,0.1486,3
5,0.6,45,30,3,0.0,0.3,0.3936,0.1486,3
5,0.6,45,30,3,0.0,0.4,0.3936,0.1486,3
5,0.6,45,30,2,0.0,0.6,0.3936,0.1486,3
5,0.6,45,30,2,0.0,0.5,0.3936,0.1486,3
5,0.6,60,30,3,0.1,0.6,0.3936,0.1486,3
5,0.6,60,30,2,0.0,0.3,0.3936,0.1486,3
5,0.6,60,30,5,0.1,0.6,0.3936,0.1486,3
5,0.6,60,30,2,0.0,0.6,0.3936,0.1486,3
5,0.6,60,30,5,0.1,0.7,0.3936,0.1486,3
5,0.6,60,30,3,0.0,0.6,0.3936,0.1486,3
5,0.6,60,30,3,0.1,0.7,0.3936,0.1486,3
5,0.6,45,30,5,0.0,0.5,0.3936,0.1486,3
5,0.6,45,30,5,0.0,0.4,0.3936,0.1486,3
5,0.6,60,30,2,0.1,0.4,0.3936,0.1486,3
5,0.6,45,30,2,0.0,0.3,0.3936,0.1486,3
5,0.6,45,30,5,0.0,0.3,0.3936,0.1486,3
5,0.6,45,30,3,0.0,0.6,0.3936,0.1486,3
5,0.6,60,30,2,0.0,0.7,0.3936,0.1486,3
5,0.6,60,30,2,0.1,0.3,0.3936,0.1486,3
5,0.6,60,30,3,0.0,0.7,0.3936,0.1486,3
5,0.6,60,30,3,0.1,0.4,0.3936,0.1486,3
5,0.6,60,30,3,0.1,0.5,0.3936,0.1486,3
5,0.6,60,30,5,0.1,0.4,0.3936,0.1486,3
5,0.6,60,30,5,0.0,0.4,0.3936,0.1486,3
5,0.6,60,30,5,0.0,0.5,0.3936,0.1486,3
5,0.6,60,30,5,0.1,0.5,0.3936,0.1486,3
5,0.6,60,30,5,0.0,0.3,0.3936,0.1486,3
5,0.6,60,30,2,0.1,0.6,0.3936,0.1486,3
7,0.6,60,30,2,0.2,0.3,0.3859,0.1542,3
7,0.6,60,30,2,0.2,0.4,0.3859,0.1542,3
7,0.6,20,30,2,0.2,0.4,0.3859,0.1542,3
7,0.6,20,30,3,0.2,0.7,0.3859,0.1542,3
7,0.6,20,30,3,0.2,0.6,0.3859,0.1542,3
7,0.6,20,30,2,0.2,0.3,0.3859,0.1542,3
7,0.6,20,30,2,0.1,0.7,0.3859,0.1542,3
7,0.6,20,30,3,0.0,0.5,0.3859,0.1542,3
7,0.6,20,30,3,0.0,0.6,0.3859,0.1542,3
7,0.6,20,30,3,0.0,0.7,0.3859,0.1542,3
7,0.6,20,30,5,0.2,0.7,0.3859,0.1542,3
7,0.6,20,30,5,0.2,0.6,0.3859,0.1542,3
7,0.6,20,30,5,0.2,0.5,0.3859,0.1542,3
7,0.6,20,30,2,0.1,0.3,0.3859,0.1542,3
7,0.6,20,30,2,0.0,0.7,0.3859,0.1542,3
7,0.6,20,30,2,0.1,0.6,0.3859,0.1542,3
7,0.6,20,30,3,0.2,0.5,0.3859,0.1542,3
7,0.6,20,30,3,0.1,0.3,0.3859,0.1542,3
7,0.6,20,30,2,0.0,0.6,0.3859,0.1542,3
7,0.6,60,30,3,0.2,0.4,0.3859,0.1542,3
7,0.6,60,30,3,0.2,0.3,0.3859,0.1542,3
7,0.6,20,30,5,0.0,0.7,0.3859,0.1542,3
7,0.6,20,30,5,0.0,0.6,0.3859,0.1542,3
7,0.6,60,30,2,0.2,0.7,0.3859,0.1542,3
7,0.6,60,30,3,0.2,0.5,0.3859,0.1542,3
7,0.6,60,30,2,0.2,0.5,0.3859,0.1542,3
7,0.6,20,30,2,0.2,0.6,0.3859,0.1542,3
7,0.6,20,30,2,0.2,0.5,0.3859,0.1542,3
7,0.6,20,30,2,0.0,0.5,0.3859,0.1542,3
7,0.6,20,30,2,0.0,0.4,0.3859,0.1542,3
7,0.6,20,30,5,0.1,0.6,0.3859,0.1542,3
7,0.6,20,30,5,0.1,0.7,0.3859,0.1542,3
7,0.6,20,30,5,0.2,0.3,0.3859,0.1542,3
7,0.6,20,30,5,0.2,0.4,0.3859,0.1542,3
7,0.6,60,30,5,0.2,0.4,0.3859,0.1542,3
7,0.6,60,30,5,0.2,0.5,0.3859,0.1542,3
7,0.6,60,30,5,0.2,0.6,0.3859,0.1542,3
7,0.6,60,30,5,0.2,0.7,0.3859,0.1542,3
7,0.6,60,30,3,0.2,0.6,0.3859,0.1542,3
7,0.6,60,30,3,0.2,0.7,0.3859,0.1542,3
7,0.6,60,30,5,0.2,0.3,0.3859,0.1542,3
7,0.6,20,30,2,0.1,0.4,0.3859,0.1542,3
7,0.6,20,30,5,0.1,0.5,0.3859,0.1542,3
7,0.6,20,30,5,0.1,0.4,0.3859,0.1542,3
7,0.6,20,30,2,0.1,0.5,0.3859,0.1542,3
7,0.6,60,30,2,0.2,0.6,0.3859,0.1542,3
7,0.6,20,30,2,0.0,0.3,0.3859,0.1542,3
7,0.6,20,30,5,0.1,0.3,0.3859,0.1542,3
7,0.6,90,30,3,0.0,0.3,0.3859,0.1542,3
7,0.6,90,30,2,0.0,0.6,0.3859,0.1542,3
7,0.6,20,30,3,0.2,0.4,0.3859,0.1542,3
7,0.6,20,30,3,0.1,0.4,0.3859,0.1542,3
7,0.6,90,30,2,0.0,0.7,0.3859,0.1542,3
7,0.6,20,30,2,0.2,0.7,0.3859,0.1542,3
7,0.6,20,30,3,0.0,0.3,0.3859,0.1542,3
7,0.6,20,30,3,0.0,0.4,0.3859,0.1542,3
7,0.6,20,30,3,0.1,0.7,0.3859,0.1542,3
7,0.6,20,30,3,0.2,0.3,0.3859,0.1542,3
7,0.6,90,30,3,0.0,0.4,0.3859,0.1542,3
7,0.6,90,30,5,0.1,0.6,0.3859,0.1542,3
7,0.6,90,30,5,0.1,0.5,0.3859,0.1542,3
7,0.6,90,30,3,0.1,0.7,0.3859,0.1542,3
