smoothing_window,threshold,min_duration,min_peak_probability,true_positive_events,false_positive_events,false_negative_events,total_gt_events,total_predicted_events,precision,recall,f1,balanced_accuracy,mcc,cohen_kappa,alarm_rate,suppression_rate,total_events_before_suppression,suppressed_events,retained_events
11,0.99,1,0.55,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.6,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.65,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.7,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.75,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.8,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.85,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.9,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.95,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,1,0.99,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
11,0.99,2,0.5,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.55,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.6,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.65,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.7,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.75,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.8,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.85,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.9,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.95,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,2,0.99,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.0556,18,1,17
11,0.99,3,0.5,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.55,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.6,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.65,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.7,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.75,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.8,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.85,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.9,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.95,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,3,0.99,8,6,15,23,14,0.571429,0.347826,0.432432,,,,14,0.2222,18,4,14
11,0.99,5,0.5,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.55,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.6,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.65,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.7,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.75,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.8,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.85,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.9,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.95,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,5,0.99,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.5,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.55,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.6,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.65,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.7,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.75,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.8,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.85,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.9,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.95,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,7,0.99,8,3,15,23,11,0.727273,0.347826,0.470588,,,,11,0.3889,18,7,11
11,0.99,10,0.5,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.55,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.6,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.65,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.7,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.75,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.8,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.85,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.9,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.95,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,10,0.99,6,2,17,23,8,0.75,0.26087,0.387097,,,,8,0.5556,18,10,8
11,0.99,15,0.5,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.55,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.6,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.65,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.7,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.75,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.8,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.85,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.9,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.95,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
11,0.99,15,0.99,5,1,18,23,6,0.833333,0.217391,0.344828,,,,6,0.6667,18,12,6
21,0.01,1,0.5,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9631,1571,1513,58
21,0.01,1,0.55,12,37,11,23,49,0.244898,0.521739,0.333333,,,,49,0.9688,1571,1522,49
21,0.01,1,0.6,11,30,12,23,41,0.268293,0.478261,0.34375,,,,41,0.9739,1571,1530,41
21,0.01,1,0.65,11,21,12,23,32,0.34375,0.478261,0.4,,,,32,0.9796,1571,1539,32
21,0.01,1,0.7,11,14,12,23,25,0.44,0.478261,0.458333,,,,25,0.9841,1571,1546,25
21,0.01,1,0.75,11,11,12,23,22,0.5,0.478261,0.488889,,,,22,0.986,1571,1549,22
21,0.01,1,0.8,11,9,12,23,20,0.55,0.478261,0.511628,,,,20,0.9873,1571,1551,20
21,0.01,1,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9905,1571,1556,15
21,0.01,1,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.993,1571,1560,11
21,0.01,1,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1571,1561,10
21,0.01,1,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1571,1564,7
21,0.01,2,0.5,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9631,1571,1513,58
21,0.01,2,0.55,12,37,11,23,49,0.244898,0.521739,0.333333,,,,49,0.9688,1571,1522,49
21,0.01,2,0.6,11,30,12,23,41,0.268293,0.478261,0.34375,,,,41,0.9739,1571,1530,41
21,0.01,2,0.65,11,21,12,23,32,0.34375,0.478261,0.4,,,,32,0.9796,1571,1539,32
21,0.01,2,0.7,11,14,12,23,25,0.44,0.478261,0.458333,,,,25,0.9841,1571,1546,25
21,0.01,2,0.75,11,11,12,23,22,0.5,0.478261,0.488889,,,,22,0.986,1571,1549,22
21,0.01,2,0.8,11,9,12,23,20,0.55,0.478261,0.511628,,,,20,0.9873,1571,1551,20
21,0.01,2,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9905,1571,1556,15
21,0.01,2,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.993,1571,1560,11
21,0.01,2,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1571,1561,10
21,0.01,2,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1571,1564,7
21,0.01,3,0.5,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9631,1571,1513,58
21,0.01,3,0.55,12,37,11,23,49,0.244898,0.521739,0.333333,,,,49,0.9688,1571,1522,49
21,0.01,3,0.6,11,30,12,23,41,0.268293,0.478261,0.34375,,,,41,0.9739,1571,1530,41
21,0.01,3,0.65,11,21,12,23,32,0.34375,0.478261,0.4,,,,32,0.9796,1571,1539,32
21,0.01,3,0.7,11,14,12,23,25,0.44,0.478261,0.458333,,,,25,0.9841,1571,1546,25
21,0.01,3,0.75,11,11,12,23,22,0.5,0.478261,0.488889,,,,22,0.986,1571,1549,22
21,0.01,3,0.8,11,9,12,23,20,0.55,0.478261,0.511628,,,,20,0.9873,1571,1551,20
21,0.01,3,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9905,1571,1556,15
21,0.01,3,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.993,1571,1560,11
21,0.01,3,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1571,1561,10
21,0.01,3,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1571,1564,7
21,0.01,5,0.5,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9631,1571,1513,58
21,0.01,5,0.55,12,37,11,23,49,0.244898,0.521739,0.333333,,,,49,0.9688,1571,1522,49
21,0.01,5,0.6,11,30,12,23,41,0.268293,0.478261,0.34375,,,,41,0.9739,1571,1530,41
21,0.01,5,0.65,11,21,12,23,32,0.34375,0.478261,0.4,,,,32,0.9796,1571,1539,32
21,0.01,5,0.7,11,14,12,23,25,0.44,0.478261,0.458333,,,,25,0.9841,1571,1546,25
21,0.01,5,0.75,11,11,12,23,22,0.5,0.478261,0.488889,,,,22,0.986,1571,1549,22
21,0.01,5,0.8,11,9,12,23,20,0.55,0.478261,0.511628,,,,20,0.9873,1571,1551,20
21,0.01,5,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9905,1571,1556,15
21,0.01,5,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.993,1571,1560,11
21,0.01,5,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1571,1561,10
21,0.01,5,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1571,1564,7
21,0.01,7,0.5,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9631,1571,1513,58
21,0.01,7,0.55,12,37,11,23,49,0.244898,0.521739,0.333333,,,,49,0.9688,1571,1522,49
21,0.01,7,0.6,11,30,12,23,41,0.268293,0.478261,0.34375,,,,41,0.9739,1571,1530,41
21,0.01,7,0.65,11,21,12,23,32,0.34375,0.478261,0.4,,,,32,0.9796,1571,1539,32
21,0.01,7,0.7,11,14,12,23,25,0.44,0.478261,0.458333,,,,25,0.9841,1571,1546,25
21,0.01,7,0.75,11,11,12,23,22,0.5,0.478261,0.488889,,,,22,0.986,1571,1549,22
21,0.01,7,0.8,11,9,12,23,20,0.55,0.478261,0.511628,,,,20,0.9873,1571,1551,20
21,0.01,7,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9905,1571,1556,15
21,0.01,7,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.993,1571,1560,11
21,0.01,7,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1571,1561,10
21,0.01,7,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1571,1564,7
21,0.01,10,0.5,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9631,1571,1513,58
21,0.01,10,0.55,12,37,11,23,49,0.244898,0.521739,0.333333,,,,49,0.9688,1571,1522,49
21,0.01,10,0.6,11,30,12,23,41,0.268293,0.478261,0.34375,,,,41,0.9739,1571,1530,41
21,0.01,10,0.65,11,21,12,23,32,0.34375,0.478261,0.4,,,,32,0.9796,1571,1539,32
21,0.01,10,0.7,11,14,12,23,25,0.44,0.478261,0.458333,,,,25,0.9841,1571,1546,25
21,0.01,10,0.75,11,11,12,23,22,0.5,0.478261,0.488889,,,,22,0.986,1571,1549,22
21,0.01,10,0.8,11,9,12,23,20,0.55,0.478261,0.511628,,,,20,0.9873,1571,1551,20
21,0.01,10,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9905,1571,1556,15
21,0.01,10,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.993,1571,1560,11
21,0.01,10,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1571,1561,10
21,0.01,10,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1571,1564,7
21,0.01,15,0.5,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9631,1571,1513,58
21,0.01,15,0.55,12,37,11,23,49,0.244898,0.521739,0.333333,,,,49,0.9688,1571,1522,49
21,0.01,15,0.6,11,30,12,23,41,0.268293,0.478261,0.34375,,,,41,0.9739,1571,1530,41
21,0.01,15,0.65,11,21,12,23,32,0.34375,0.478261,0.4,,,,32,0.9796,1571,1539,32
21,0.01,15,0.7,11,14,12,23,25,0.44,0.478261,0.458333,,,,25,0.9841,1571,1546,25
21,0.01,15,0.75,11,11,12,23,22,0.5,0.478261,0.488889,,,,22,0.986,1571,1549,22
21,0.01,15,0.8,11,9,12,23,20,0.55,0.478261,0.511628,,,,20,0.9873,1571,1551,20
21,0.01,15,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9905,1571,1556,15
21,0.01,15,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.993,1571,1560,11
21,0.01,15,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1571,1561,10
21,0.01,15,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1571,1564,7
21,0.02,1,0.5,12,52,11,23,64,0.1875,0.521739,0.275862,,,,64,0.9566,1476,1412,64
21,0.02,1,0.55,12,41,11,23,53,0.226415,0.521739,0.315789,,,,53,0.9641,1476,1423,53
21,0.02,1,0.6,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9702,1476,1432,44
21,0.02,1,0.65,11,23,12,23,34,0.323529,0.478261,0.385965,,,,34,0.977,1476,1442,34
21,0.02,1,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9824,1476,1450,26
21,0.02,1,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9844,1476,1453,23
21,0.02,1,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9858,1476,1455,21
21,0.02,1,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9898,1476,1461,15
21,0.02,1,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9925,1476,1465,11
21,0.02,1,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9932,1476,1466,10
21,0.02,1,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9953,1476,1469,7
21,0.02,2,0.5,12,52,11,23,64,0.1875,0.521739,0.275862,,,,64,0.9566,1476,1412,64
21,0.02,2,0.55,12,41,11,23,53,0.226415,0.521739,0.315789,,,,53,0.9641,1476,1423,53
21,0.02,2,0.6,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9702,1476,1432,44
21,0.02,2,0.65,11,23,12,23,34,0.323529,0.478261,0.385965,,,,34,0.977,1476,1442,34
21,0.02,2,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9824,1476,1450,26
21,0.02,2,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9844,1476,1453,23
21,0.02,2,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9858,1476,1455,21
21,0.02,2,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9898,1476,1461,15
21,0.02,2,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9925,1476,1465,11
21,0.02,2,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9932,1476,1466,10
21,0.02,2,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9953,1476,1469,7
21,0.02,3,0.5,12,52,11,23,64,0.1875,0.521739,0.275862,,,,64,0.9566,1476,1412,64
21,0.02,3,0.55,12,41,11,23,53,0.226415,0.521739,0.315789,,,,53,0.9641,1476,1423,53
21,0.02,3,0.6,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9702,1476,1432,44
21,0.02,3,0.65,11,23,12,23,34,0.323529,0.478261,0.385965,,,,34,0.977,1476,1442,34
21,0.02,3,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9824,1476,1450,26
21,0.02,3,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9844,1476,1453,23
21,0.02,3,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9858,1476,1455,21
21,0.02,3,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9898,1476,1461,15
21,0.02,3,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9925,1476,1465,11
21,0.02,3,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9932,1476,1466,10
21,0.02,3,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9953,1476,1469,7
21,0.02,5,0.5,12,52,11,23,64,0.1875,0.521739,0.275862,,,,64,0.9566,1476,1412,64
21,0.02,5,0.55,12,41,11,23,53,0.226415,0.521739,0.315789,,,,53,0.9641,1476,1423,53
21,0.02,5,0.6,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9702,1476,1432,44
21,0.02,5,0.65,11,23,12,23,34,0.323529,0.478261,0.385965,,,,34,0.977,1476,1442,34
21,0.02,5,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9824,1476,1450,26
21,0.02,5,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9844,1476,1453,23
21,0.02,5,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9858,1476,1455,21
21,0.02,5,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9898,1476,1461,15
21,0.02,5,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9925,1476,1465,11
21,0.02,5,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9932,1476,1466,10
21,0.02,5,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9953,1476,1469,7
21,0.02,7,0.5,12,52,11,23,64,0.1875,0.521739,0.275862,,,,64,0.9566,1476,1412,64
21,0.02,7,0.55,12,41,11,23,53,0.226415,0.521739,0.315789,,,,53,0.9641,1476,1423,53
21,0.02,7,0.6,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9702,1476,1432,44
21,0.02,7,0.65,11,23,12,23,34,0.323529,0.478261,0.385965,,,,34,0.977,1476,1442,34
21,0.02,7,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9824,1476,1450,26
21,0.02,7,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9844,1476,1453,23
21,0.02,7,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9858,1476,1455,21
21,0.02,7,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9898,1476,1461,15
21,0.02,7,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9925,1476,1465,11
21,0.02,7,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9932,1476,1466,10
21,0.02,7,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9953,1476,1469,7
21,0.02,10,0.5,12,52,11,23,64,0.1875,0.521739,0.275862,,,,64,0.9566,1476,1412,64
21,0.02,10,0.55,12,41,11,23,53,0.226415,0.521739,0.315789,,,,53,0.9641,1476,1423,53
21,0.02,10,0.6,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9702,1476,1432,44
21,0.02,10,0.65,11,23,12,23,34,0.323529,0.478261,0.385965,,,,34,0.977,1476,1442,34
21,0.02,10,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9824,1476,1450,26
21,0.02,10,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9844,1476,1453,23
21,0.02,10,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9858,1476,1455,21
21,0.02,10,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9898,1476,1461,15
21,0.02,10,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9925,1476,1465,11
21,0.02,10,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9932,1476,1466,10
21,0.02,10,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9953,1476,1469,7
21,0.02,15,0.5,12,52,11,23,64,0.1875,0.521739,0.275862,,,,64,0.9566,1476,1412,64
21,0.02,15,0.55,12,41,11,23,53,0.226415,0.521739,0.315789,,,,53,0.9641,1476,1423,53
21,0.02,15,0.6,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9702,1476,1432,44
21,0.02,15,0.65,11,23,12,23,34,0.323529,0.478261,0.385965,,,,34,0.977,1476,1442,34
21,0.02,15,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9824,1476,1450,26
21,0.02,15,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9844,1476,1453,23
21,0.02,15,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9858,1476,1455,21
21,0.02,15,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9898,1476,1461,15
21,0.02,15,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9925,1476,1465,11
21,0.02,15,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9932,1476,1466,10
21,0.02,15,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9953,1476,1469,7
21,0.03,1,0.5,12,58,11,23,70,0.171429,0.521739,0.258065,,,,70,0.9549,1551,1481,70
21,0.03,1,0.55,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9632,1551,1494,57
21,0.03,1,0.6,11,35,12,23,46,0.23913,0.478261,0.318841,,,,46,0.9703,1551,1505,46
21,0.03,1,0.65,11,24,12,23,35,0.314286,0.478261,0.37931,,,,35,0.9774,1551,1516,35
21,0.03,1,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9832,1551,1525,26
21,0.03,1,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9852,1551,1528,23
21,0.03,1,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9865,1551,1530,21
21,0.03,1,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9903,1551,1536,15
21,0.03,1,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9929,1551,1540,11
21,0.03,1,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1551,1541,10
21,0.03,1,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1551,1544,7
21,0.03,2,0.5,12,58,11,23,70,0.171429,0.521739,0.258065,,,,70,0.9549,1551,1481,70
21,0.03,2,0.55,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9632,1551,1494,57
21,0.03,2,0.6,11,35,12,23,46,0.23913,0.478261,0.318841,,,,46,0.9703,1551,1505,46
21,0.03,2,0.65,11,24,12,23,35,0.314286,0.478261,0.37931,,,,35,0.9774,1551,1516,35
21,0.03,2,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9832,1551,1525,26
21,0.03,2,0.75,11,12,12,23,23,0.478261,0.478261,0.478261,,,,23,0.9852,1551,1528,23
21,0.03,2,0.8,11,10,12,23,21,0.52381,0.478261,0.5,,,,21,0.9865,1551,1530,21
21,0.03,2,0.85,9,6,14,23,15,0.6,0.391304,0.473684,,,,15,0.9903,1551,1536,15
21,0.03,2,0.9,9,2,14,23,11,0.818182,0.391304,0.529412,,,,11,0.9929,1551,1540,11
21,0.03,2,0.95,9,1,14,23,10,0.9,0.391304,0.545455,,,,10,0.9936,1551,1541,10
21,0.03,2,0.99,6,1,17,23,7,0.857143,0.26087,0.4,,,,7,0.9955,1551,1544,7
21,0.03,3,0.5,12,58,11,23,70,0.171429,0.521739,0.258065,,,,70,0.9549,1551,1481,70
21,0.03,3,0.55,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9632,1551,1494,57
21,0.03,3,0.6,11,35,12,23,46,0.23913,0.478261,0.318841,,,,46,0.9703,1551,1505,46
21,0.03,3,0.65,11,24,12,23,35,0.314286,0.478261,0.37931,,,,35,0.9774,1551,1516,35
21,0.03,3,0.7,11,15,12,23,26,0.423077,0.478261,0.44898,,,,26,0.9832,1551,1525,26
